,Hostname,Stage Name,Artist,Timeslot,Date,Year,Day,Weekend,Genre
6496,Super You & Me,Butterfly Stage,Benny Benassi,00:00 - 01:00,27 July,2013,Saturday,Weekend 1,Electro House
6497,Super You & Me,Butterfly Stage,Moska,12:00 - 13:00,27 July,2013,Saturday,Weekend 1,Commercial Dance
6498,Super You & Me,Butterfly Stage,La Fuente,13:00 - 14:15,27 July,2013,Saturday,Weekend 1,Commercial Dance
6499,Super You & Me,Butterfly Stage,Sandro Silva,14:15 - 15:30,27 July,2013,Saturday,Weekend 1,"Electro House, Progressive House"
6500,Dim Mak,Unknown,DJ Pierre,19:20 - 19:50,26 July,2013,Friday,Weekend 1,House
6501,Super You & Me,Butterfly Stage,Tommy Trash,17:00 - 18:30,27 July,2013,Saturday,Weekend 1,"Electro House, Progressive House"
6502,Super You & Me,Butterfly Stage,Laidback Luke,18:30 - 20:00,27 July,2013,Saturday,Weekend 1,Electro House
6503,Super You & Me,Butterfly Stage,Martin Solveig,20:00 - 21:30,27 July,2013,Saturday,Weekend 1,Electro House
6504,Super You & Me,Butterfly Stage,"Superman, Ironman & Batman",21:30 - 22:30,27 July,2013,Saturday,Weekend 1,Unknown
6505,Super You & Me,Butterfly Stage,Oliver Twizt,23:00 - 00:00,27 July,2013,Saturday,Weekend 1,Electro House
6506,Cocoon,Café D'Anvers,Patrick Schmidt,12:00 - 13:00,27 July,2013,Saturday,Weekend 1,Unknown
6507,Cocoon,Café D'Anvers,Smos,13:00 - 14:00,27 July,2013,Saturday,Weekend 1,Band
6508,Cocoon,Café D'Anvers,Massimo Girardi vs Joachim,14:00 - 15:00,27 July,2013,Saturday,Weekend 1,Unknown
6509,Cocoon,Café D'Anvers,Ricardo Villalobos,15:00 - 17:30,27 July,2013,Saturday,Weekend 1,"Minimal, Techno"
6510,Cocoon,Café D'Anvers,Joris Voorn,17:30 - 19:15,27 July,2013,Saturday,Weekend 1,"Tech House, Techno"
6511,Cocoon,Café D'Anvers,DJ W!LD,19:15 - 21:20,27 July,2013,Saturday,Weekend 1,"Deep House, Techno"
6512,Cocoon,Café D'Anvers,Julien Bracht (live),21:20 - 22:00,27 July,2013,Saturday,Weekend 1,Unknown
6513,Cocoon,Café D'Anvers,Sven Väth,22:00 - 01:00,27 July,2013,Saturday,Weekend 1,Techno
6514,Desperados Club,Desperados Club Stage,Bafana & Bromin,00:00 - 01:00,27 July,2013,Saturday,Weekend 1,Unknown
6515,Desperados Club,Desperados Club Stage,Moodprint,12:00 - 13:00,27 July,2013,Saturday,Weekend 1,Unknown
6516,Desperados Club,Desperados Club Stage,Solco,13:00 - 14:00,27 July,2013,Saturday,Weekend 1,Unknown
6517,Desperados Club,Desperados Club Stage,Tripleks,14:00 - 15:00,27 July,2013,Saturday,Weekend 1,Unknown
6518,Desperados Club,Desperados Club Stage,Mophito,15:00 - 16:30,27 July,2013,Saturday,Weekend 1,Unknown
6519,Desperados Club,Desperados Club Stage,Ed&Kim,16:30 - 18:00,27 July,2013,Saturday,Weekend 1,Unknown
6520,Desperados Club,Desperados Club Stage,Yellow Claw,18:00 - 19:00,27 July,2013,Saturday,Weekend 1,"Electro House, Electronica, Hip-Hop, Traditional House, Trap"
6521,Desperados Club,Desperados Club Stage,Murdock,19:00 - 20:30,27 July,2013,Saturday,Weekend 1,Drum & Bass
6522,Desperados Club,Desperados Club Stage,Soul Shakers,20:30 - 22:00,27 July,2013,Saturday,Weekend 1,"House, Disco"
6523,Desperados Club,Desperados Club Stage,Les Mecs,22:00 - 23:00,27 July,2013,Saturday,Weekend 1,Unknown
6524,Desperados Club,Desperados Club Stage,Commonphase,23:00 - 00:00,27 July,2013,Saturday,Weekend 1,Unknown
6525,Super You & Me,Butterfly Stage,Sunnery James & Ryan Marciano,15:30 - 17:00,27 July,2013,Saturday,Weekend 1,Electro House
6526,Bonzai,Flowerboat,Franky Jones,14:00 - 15:00,27 July,2013,Saturday,Weekend 1,"Techno, Acid"
6527,Bonzai,Flowerboat,Frank De Wulf,15:00 - 16:00,27 July,2013,Saturday,Weekend 1,Unknown
6528,Bonzai,Flowerboat,Phi - Phi,16:00 - 17:00,27 July,2013,Saturday,Weekend 1,Unknown
6529,Bonzai,Flowerboat,Nico Parisi,17:00 - 18:30,27 July,2013,Saturday,Weekend 1,Progressive House
6530,Bonzai,Flowerboat,Ramirez (live),18:30 - 19:00,27 July,2013,Saturday,Weekend 1,Unknown
6531,Bonzai,Flowerboat,Ghost,19:00 - 20:00,27 July,2013,Saturday,Weekend 1,Rock
6532,Bonzai,Flowerboat,Franky Kloeck,20:00 - 21:00,27 July,2013,Saturday,Weekend 1,"Techno, Hard Trance"
6533,Bonzai,Flowerboat,Hardfloor (live),21:00 - 21:30,27 July,2013,Saturday,Weekend 1,Unknown
6534,Bonzai,Flowerboat,Yves De Ruyter,21:30 - 23:00,27 July,2013,Saturday,Weekend 1,Unknown
6535,Bonzai,Flowerboat,Push (live),23:00 - 23:30,27 July,2013,Saturday,Weekend 1,Unknown
6536,Bonzai,Flowerboat,Bonzai All Stars,23:30 - 01:00,27 July,2013,Saturday,Weekend 1,"Techno, Trance"
6537,V Sessions,Garden of Madness,Nause,12:15 - 13:15,27 July,2013,Saturday,Weekend 1,"Electro House, Progressive House, Traditional House"
6538,V Sessions,Garden of Madness,Jacob Van Hage vs Loopers,13:15 - 14:00,27 July,2013,Saturday,Weekend 1,Unknown
6539,V Sessions,Garden of Madness,D - wayne,14:00 - 14:45,27 July,2013,Saturday,Weekend 1,Unknown
6540,V Sessions,Garden of Madness,GTA,14:45 - 15:30,27 July,2013,Saturday,Weekend 1,Electro House
6541,V Sessions,Garden of Madness,Michael Calfan,15:30 - 16:30,27 July,2013,Saturday,Weekend 1,Traditional House
6542,V Sessions,Garden of Madness,Nicky Romero,16:30 - 17:30,27 July,2013,Saturday,Weekend 1,Progressive House
6543,V Sessions,Garden of Madness,Pete Tong,17:30 - 19:00,27 July,2013,Saturday,Weekend 1,Traditional House
6544,V Sessions,Garden of Madness,Felguk,19:00 - 20:00,27 July,2013,Saturday,Weekend 1,Electro House
6545,V Sessions,Garden of Madness,Yves V,20:00 - 21:00,27 July,2013,Saturday,Weekend 1,Progressive House
6546,V Sessions,Garden of Madness,Sultan & Ned Shepard,21:00 - 22:00,27 July,2013,Saturday,Weekend 1,Progressive House
6547,V Sessions,Garden of Madness,AN21 & Max Vangeli,22:00 - 23:30,27 July,2013,Saturday,Weekend 1,Unknown
6548,V Sessions,Garden of Madness,Eric Prydz,23:30 - 01:00,27 July,2013,Saturday,Weekend 1,Progressive House
6549,Mainstage,Mainstage,Maxim Lany,12:15 - 13:15,27 July,2013,Saturday,Weekend 1,"House, Deep House"
6550,Bonzai,Flowerboat,Bountyhunter,13:00 - 14:00,27 July,2013,Saturday,Weekend 1,"Hardcore, Gabber, Electronic"
6551,Mainstage,Mainstage,Thomas Gold,14:30 - 15:30,27 July,2013,Saturday,Weekend 1,Progressive House
6552,Mainstage,Mainstage,Zedd,15:30 - 16:30,27 July,2013,Saturday,Weekend 1,Electro House
6553,Mainstage,Mainstage,Sander Van Doorn,16:30 - 17:45,27 July,2013,Saturday,Weekend 1,Trance
6554,Mainstage,Mainstage,Chuckie,17:45 - 19:15,27 July,2013,Saturday,Weekend 1,Electro House
6555,Mainstage,Mainstage,Knife Party,19:15 - 20:30,27 July,2013,Saturday,Weekend 1,"Dubstep, Electro House"
6556,Mainstage,Mainstage,Axwell,20:30 - 22:00,27 July,2013,Saturday,Weekend 1,Progressive House
6557,Mainstage,Mainstage,Avicii,22:00 - 23:30,27 July,2013,Saturday,Weekend 1,Unknown
6558,Mainstage,Mainstage,Armin Van Buuren,23:30 - 01:00,27 July,2013,Saturday,Weekend 1,Trance
6559,Q-Dance,Spider Stage,Gunz for Hire,00:30 - 01:00,27 July,2013,Saturday,Weekend 1,Commercial Dance
6560,Q-Dance,Spider Stage,Kutski,12:00 - 13:30,27 July,2013,Saturday,Weekend 1,Hardcore Techno
6561,Q-Dance,Spider Stage,Da Tweekaz,13:30 - 15:00,27 July,2013,Saturday,Weekend 1,Hardcore Techno
6562,Q-Dance,Spider Stage,Coone,15:00 - 16:30,27 July,2013,Saturday,Weekend 1,Hard Dance
6563,Q-Dance,Spider Stage,Hard Driver,16:30 - 18:00,27 July,2013,Saturday,Weekend 1,Hard Dance
6564,Q-Dance,Spider Stage,Code Black,18:00 - 19:00,27 July,2013,Saturday,Weekend 1,"Electronica, Hard Dance"
6565,Q-Dance,Spider Stage,Toneshifterz,19:00 - 20:00,27 July,2013,Saturday,Weekend 1,Hard Dance
6566,Q-Dance,Spider Stage,Outbreak,20:00 - 20:30,27 July,2013,Saturday,Weekend 1,Unknown
6567,Q-Dance,Spider Stage,Brennan Heart,20:30 - 21:30,27 July,2013,Saturday,Weekend 1,Hard Dance
6568,Q-Dance,Spider Stage,Atmozfears,21:30 - 22:30,27 July,2013,Saturday,Weekend 1,"Hardcore Techno, Techno, Traditional House, Trance"
6569,Q-Dance,Spider Stage,Wildstylez,22:30 - 23:30,27 July,2013,Saturday,Weekend 1,Hard Dance
6570,Q-Dance,Spider Stage,Zatox,23:30 - 00:30,27 July,2013,Saturday,Weekend 1,Hard Dance
6571,Woody Weekend,The Rave Cave,Niels & Jelle,12:00 - 18:00,27 July,2013,Saturday,Weekend 1,Unknown
6572,Woody Weekend,The Rave Cave,Thim,18:00 - 19:30,27 July,2013,Saturday,Weekend 1,House
6573,Woody Weekend,The Rave Cave,Vinny Volanto,19:30 - 21:00,27 July,2013,Saturday,Weekend 1,Unknown
6574,Woody Weekend,The Rave Cave,Luca Barassi,21:00 - 23:00,27 July,2013,Saturday,Weekend 1,Unknown
6575,Mainstage,Mainstage,Audien,13:15 - 14:30,27 July,2013,Saturday,Weekend 1,"Progressive House, Trance"
6576,Radio Ultra Modern,Theatre,Radio Ultra Modern - Saturday,12:00 - 01:00,27 July,2013,Saturday,Weekend 1,Unknown
6577,Star Warz,Unknown,Delta Heavy,00:00 - 01:00,27 July,2013,Saturday,Weekend 1,"Dubstep, Drum & Bass, Jungle, Drum Step"
6578,Ketaloco,Unknown,dOP (live),00:00 - 01:00,27 July,2013,Saturday,Weekend 1,Unknown
6579,Star Warz,Unknown,Battery b2b Meddik & Toxidelic ft. Mc Mota,12:00 - 12:45,27 July,2013,Saturday,Weekend 1,Unknown
6580,Ketaloco,Unknown,Bollen & Fichtner,12:00 - 13:30,27 July,2013,Saturday,Weekend 1,Unknown
6581,Derrick Carter Family & Friends,Unknown,Flapjackers,12:30 - 14:00,27 July,2013,Saturday,Weekend 1,Unknown
6582,Ferry Corsten presents FULL ON,Unknown,Shogun,12:30 - 14:00,27 July,2013,Saturday,Weekend 1,Trance
6583,Samsung Galaxy Secret Forest,Unknown,Reygel & Peri,12:30 - 14:00,27 July,2013,Saturday,Weekend 1,Unknown
6584,kozzmozz,Unknown,Spacid,12:30 - 14:45,27 July,2013,Saturday,Weekend 1,Unknown
6585,Star Warz,Unknown,Dub - Timus Soundsystem,12:45 - 13:30,27 July,2013,Saturday,Weekend 1,Unknown
6586,Star Warz,Unknown,Cedex & Higher Underground,13:30 - 14:15,27 July,2013,Saturday,Weekend 1,Unknown
6587,Ketaloco,Unknown,Guti (live),13:30 - 14:30,27 July,2013,Saturday,Weekend 1,Unknown
6588,Samsung Galaxy Secret Forest,Unknown,Cooper,14:00 - 15:00,27 July,2013,Saturday,Weekend 1,"Balearic, House"
6589,Ferry Corsten presents FULL ON,Unknown,Sied Van Riel,14:00 - 15:15,27 July,2013,Saturday,Weekend 1,Trance
6590,Derrick Carter Family & Friends,Unknown,Sven Van Hees,14:00 - 16:00,27 July,2013,Saturday,Weekend 1,"Chill Out, Traditional House"
6591,Star Warz,Unknown,Speedwagon & Stykz b2b Alert,14:15 - 15:00,27 July,2013,Saturday,Weekend 1,Unknown
6592,Ketaloco,Unknown,Don Cabron,14:30 - 16:00,27 July,2013,Saturday,Weekend 1,Unknown
6593,kozzmozz,Unknown,Joseph Capriati,14:45 - 16:15,27 July,2013,Saturday,Weekend 1,"Traditional House, Techno"
6594,Star Warz,Unknown,Foxy Lady & Mc Elvee,15:00 - 16:00,27 July,2013,Saturday,Weekend 1,Unknown
6595,Samsung Galaxy Secret Forest,Unknown,Mr Moustache vs Smith Davis,15:00 - 16:00,27 July,2013,Saturday,Weekend 1,Unknown
6596,Ferry Corsten presents FULL ON,Unknown,Solarstone,15:15 - 16:30,27 July,2013,Saturday,Weekend 1,"Electronica, Trance"
6597,Star Warz,Unknown,DJ Hype & MC Daddy Earl,16:00 - 17:00,27 July,2013,Saturday,Weekend 1,Unknown
6598,Samsung Galaxy Secret Forest,Unknown,Frederick Stone,16:00 - 17:00,27 July,2013,Saturday,Weekend 1,Unknown
6599,Ketaloco,Unknown,Solomun,16:00 - 17:30,27 July,2013,Saturday,Weekend 1,Tech House
6600,Woody Weekend,The Rave Cave,Seelen,23:00 - 01:00,27 July,2013,Saturday,Weekend 1,Electronic
6601,kozzmozz,Unknown,Kr!z,16:15 - 17:30,27 July,2013,Saturday,Weekend 1,Unknown
6602,Ferry Corsten presents FULL ON,Unknown,W&W,16:30 - 17:45,27 July,2013,Saturday,Weekend 1,Trance
6603,Star Warz,Unknown,Fred V & Grafix,17:00 - 18:00,27 July,2013,Saturday,Weekend 1,Commercial Dance
6604,Samsung Galaxy Secret Forest,Unknown,Sem Thomasson,17:00 - 18:00,27 July,2013,Saturday,Weekend 1,Progressive House
6605,kozzmozz,Unknown,Ben Sims,17:30 - 19:00,27 July,2013,Saturday,Weekend 1,Techno
6606,Ketaloco,Unknown,tINI,17:30 - 19:00,27 July,2013,Saturday,Weekend 1,Tech House
6607,Ferry Corsten presents FULL ON,Unknown,Aly & Fila,17:45 - 19:15,27 July,2013,Saturday,Weekend 1,Trance
6608,Star Warz,Unknown,S.P.Y,18:00 - 19:00,27 July,2013,Saturday,Weekend 1,Commercial Dance
6609,Samsung Galaxy Secret Forest,Unknown,Dave Lambert,18:00 - 19:00,27 July,2013,Saturday,Weekend 1,Traditional House
6610,Derrick Carter Family & Friends,Unknown,Kerri chandler,18:00 - 20:00,27 July,2013,Saturday,Weekend 1,Traditional House
6611,Star Warz,Unknown,Tito & Echo Virus b2b James Marvel,19:00 - 20:00,27 July,2013,Saturday,Weekend 1,Unknown
6612,Samsung Galaxy Secret Forest,Unknown,Nene Dasile,19:00 - 20:00,27 July,2013,Saturday,Weekend 1,Unknown
6613,kozzmozz,Unknown,Oscar Mulero,19:00 - 20:30,27 July,2013,Saturday,Weekend 1,Techno
6614,Ketaloco,Unknown,don Santos,19:00 - 20:30,27 July,2013,Saturday,Weekend 1,Unknown
6615,Ferry Corsten presents FULL ON,Unknown,Cosmic Gate,19:15 - 20:45,27 July,2013,Saturday,Weekend 1,"Progressive House, Trance"
6616,Star Warz,Unknown,One87 & Hookerz ft. Mc Mush,20:00 - 21:00,27 July,2013,Saturday,Weekend 1,Unknown
6617,Samsung Galaxy Secret Forest,Unknown,Promise Land,20:00 - 21:00,27 July,2013,Saturday,Weekend 1,Commercial Dance
6618,Derrick Carter Family & Friends,Unknown,Derrick Carter vs Mark Farina vs Sneak,20:00 - 23:00,27 July,2013,Saturday,Weekend 1,Unknown
6619,kozzmozz,Unknown,Technasia,20:30 - 22:00,27 July,2013,Saturday,Weekend 1,Commercial Dance
6620,Ketaloco,Unknown,Satoshi Tomiie,20:30 - 22:00,27 July,2013,Saturday,Weekend 1,Tech House
6621,Ferry Corsten presents FULL ON,Unknown,John O'Callaghan,20:45 - 22:15,27 July,2013,Saturday,Weekend 1,Trance
6622,Star Warz,Unknown,Ulterior Motive,21:00 - 22:00,27 July,2013,Saturday,Weekend 1,Commercial Dance
6623,Samsung Galaxy Secret Forest,Unknown,Alvaro,21:00 - 22:00,27 July,2013,Saturday,Weekend 1,"Electronica, Progressive House"
6624,Ketaloco,Unknown,Caspar,22:00 - 00:00,27 July,2013,Saturday,Weekend 1,Unknown
6625,Derrick Carter Family & Friends,Unknown,Riva Starr,16:00 - 18:00,27 July,2013,Saturday,Weekend 1,Tech House
6626,Samsung Galaxy Secret Forest,Unknown,Marko de La Rocca,22:00 - 23:00,27 July,2013,Saturday,Weekend 1,Unknown
6627,kozzmozz,Unknown,Adam Beyer,22:00 - 23:30,27 July,2013,Saturday,Weekend 1,Techno
6628,Ferry Corsten presents FULL ON,Unknown,Ferry Corsten,22:15 - 23:45,27 July,2013,Saturday,Weekend 1,Trance
6629,Star Warz,Unknown,Brookes Brothers,23:00 - 00:00,27 July,2013,Saturday,Weekend 1,Drum & Bass
6630,Samsung Galaxy Secret Forest,Unknown,DJ Joeri,23:00 - 00:00,27 July,2013,Saturday,Weekend 1,Unknown
6631,Derrick Carter Family & Friends,Unknown,Masters At Work,23:00 - 01:00,27 July,2013,Saturday,Weekend 1,Unknown
6632,kozzmozz,Unknown,Len Faki,23:30 - 01:00,27 July,2013,Saturday,Weekend 1,Techno
6633,Ferry Corsten presents FULL ON,Unknown,Orjan Nilsen,23:45 - 01:00,27 July,2013,Saturday,Weekend 1,Commercial Dance
6634,Dave Clarke,Butterfly Stage,Deg,12:00 - 14:00,28 July,2013,Sunday,Weekend 1,Rock
6635,Dave Clarke,Butterfly Stage,Heidi,14:00 - 16:00,28 July,2013,Sunday,Weekend 1,Traditional House
6636,Dave Clarke,Butterfly Stage,Ben Klock,16:00 - 18:00,28 July,2013,Sunday,Weekend 1,Techno
6637,Dave Clarke,Butterfly Stage,Green Velvet,18:00 - 20:00,28 July,2013,Sunday,Weekend 1,"Traditional House, Techno"
6638,Dave Clarke,Butterfly Stage,Jeff Mills,20:00 - 22:00,28 July,2013,Sunday,Weekend 1,"Traditional House, Techno"
6639,Dave Clarke,Butterfly Stage,Dave Clarke,22:00 - 00:00,28 July,2013,Sunday,Weekend 1,"Electro House, Techno"
6640,Minus,Café D'Anvers,Bartholomeo vs BP,12:00 - 13:00,28 July,2013,Sunday,Weekend 1,Unknown
6641,Minus,Café D'Anvers,NSOUND,13:00 - 14:30,28 July,2013,Sunday,Weekend 1,Traditional House
6642,Minus,Café D'Anvers,Hobo,14:30 - 16:00,28 July,2013,Sunday,Weekend 1,Commercial Dance
6643,Minus,Café D'Anvers,Matador (live),16:00 - 17:00,28 July,2013,Sunday,Weekend 1,Unknown
6644,Minus,Café D'Anvers,Maceo Plex,17:00 - 19:00,28 July,2013,Sunday,Weekend 1,Tech House
6645,Minus,Café D'Anvers,Paco Osuna,19:00 - 21:00,28 July,2013,Sunday,Weekend 1,"Tech House, Techno"
6646,Minus,Café D'Anvers,Gaiser (live),21:00 - 22:00,28 July,2013,Sunday,Weekend 1,Unknown
6647,Minus,Café D'Anvers,Richie Hawtin,22:00 - 00:00,28 July,2013,Sunday,Weekend 1,"Tech House, Techno"
6648,Desperados Club,Desperados Club Stage,Gentil & Nathan Fix,12:00 - 13:00,28 July,2013,Sunday,Weekend 1,Unknown
6649,Desperados Club,Desperados Club Stage,Lucy Fox A Lot,13:00 - 14:00,28 July,2013,Sunday,Weekend 1,Unknown
6650,Star Warz,Unknown,The Prototypes,22:00 - 23:00,27 July,2013,Saturday,Weekend 1,"Drum & Bass, Jungle"
6651,Desperados Club,Desperados Club Stage,The Whatevers,15:00 - 16:00,28 July,2013,Sunday,Weekend 1,Unknown
6652,Desperados Club,Desperados Club Stage,The Mixfitz,16:00 - 17:00,28 July,2013,Sunday,Weekend 1,Unknown
6653,Desperados Club,Desperados Club Stage,Michael Midnight,17:00 - 18:30,28 July,2013,Sunday,Weekend 1,Unknown
6654,Desperados Club,Desperados Club Stage,Russ Chimes,18:30 - 20:00,28 July,2013,Sunday,Weekend 1,Unknown
6655,Desperados Club,Desperados Club Stage,FS Green,20:00 - 21:00,28 July,2013,Sunday,Weekend 1,Unknown
6656,Desperados Club,Desperados Club Stage,TLP,21:00 - 22:00,28 July,2013,Sunday,Weekend 1,Unknown
6657,Desperados Club,Desperados Club Stage,Laston & Geo,22:00 - 23:00,28 July,2013,Sunday,Weekend 1,Unknown
6658,Desperados Club,Desperados Club Stage,Hindu Radio DJ's,23:00 - 00:00,28 July,2013,Sunday,Weekend 1,Unknown
6659,Profound Sounds,Flowerboat,Pheak,12:00 - 13:00,28 July,2013,Sunday,Weekend 1,Unknown
6660,Profound Sounds,Flowerboat,Alix Alvarez,13:00 - 14:30,28 July,2013,Sunday,Weekend 1,Traditional House
6661,Profound Sounds,Flowerboat,M A N I K (live),14:30 - 16:00,28 July,2013,Sunday,Weekend 1,Unknown
6662,Profound Sounds,Flowerboat,Zoet & Hartelijk,16:00 - 17:30,28 July,2013,Sunday,Weekend 1,Unknown
6663,Profound Sounds,Flowerboat,Tale of Us,17:30 - 19:30,28 July,2013,Sunday,Weekend 1,Tech House
6664,Profound Sounds,Flowerboat,Josh Wink b2b Davide Squillace,19:30 - 22:00,28 July,2013,Sunday,Weekend 1,Unknown
6665,Profound Sounds,Flowerboat,Marcel Dettmann,22:00 - 00:00,28 July,2013,Sunday,Weekend 1,Techno
6666,Smash The House vs. The Dirty Dutch,Garden of Madness,Dave Till,12:00 - 12:45,28 July,2013,Sunday,Weekend 1,Unknown
6667,Smash The House vs. The Dirty Dutch,Garden of Madness,Mastiksoul,12:45 - 13:30,28 July,2013,Sunday,Weekend 1,Traditional House
6668,Smash The House vs. The Dirty Dutch,Garden of Madness,Glowinthedark,13:30 - 14:15,28 July,2013,Sunday,Weekend 1,Unknown
6669,Smash The House vs. The Dirty Dutch,Garden of Madness,Gregori Klosman,14:15 - 15:15,28 July,2013,Sunday,Weekend 1,Unknown
6670,Smash The House vs. The Dirty Dutch,Garden of Madness,Nari & Milani,15:15 - 16:00,28 July,2013,Sunday,Weekend 1,Electro House
6671,Smash The House vs. The Dirty Dutch,Garden of Madness,Cazzette,16:00 - 17:00,28 July,2013,Sunday,Weekend 1,Electro House
6672,Smash The House vs. The Dirty Dutch,Garden of Madness,Moguai,17:00 - 18:00,28 July,2013,Sunday,Weekend 1,"Electro House, Progressive House"
6673,Smash The House vs. The Dirty Dutch,Garden of Madness,Kaskade,18:00 - 19:00,28 July,2013,Sunday,Weekend 1,Progressive House
6674,Smash The House vs. The Dirty Dutch,Garden of Madness,Wolfpack,19:00 - 20:00,28 July,2013,Sunday,Weekend 1,"Commercial Dance, Electro House, Progressive House"
6675,Desperados Club,Desperados Club Stage,Davidov,14:00 - 15:00,28 July,2013,Sunday,Weekend 1,Unknown
6676,Smash The House vs. The Dirty Dutch,Garden of Madness,Showtek,21:00 - 22:00,28 July,2013,Sunday,Weekend 1,Hardcore Techno
6677,Smash The House vs. The Dirty Dutch,Garden of Madness,Chuckie,22:00 - 23:00,28 July,2013,Sunday,Weekend 1,Electro House
6678,Smash The House vs. The Dirty Dutch,Garden of Madness,Dimitri Vegas & Like Mike,23:00 - 00:00,28 July,2013,Sunday,Weekend 1,Electro House
6679,Mainstage,Mainstage,DJaxx & Neurotique,12:00 - 13:00,28 July,2013,Sunday,Weekend 1,Unknown
6680,Mainstage,Mainstage,Deniz Koyu,13:00 - 14:00,28 July,2013,Sunday,Weekend 1,"Electro House, Progressive House"
6681,Mainstage,Mainstage,Joachim Garraud,14:00 - 15:00,28 July,2013,Sunday,Weekend 1,Electro House
6682,Mainstage,Mainstage,Porter Robinson,15:00 - 16:15,28 July,2013,Sunday,Weekend 1,Electro House
6683,Mainstage,Mainstage,Yves V,16:15 - 17:30,28 July,2013,Sunday,Weekend 1,Progressive House
6684,Mainstage,Mainstage,Alesso,17:30 - 19:00,28 July,2013,Sunday,Weekend 1,Progressive House
6685,Mainstage,Mainstage,Steve Angello,19:00 - 20:30,28 July,2013,Sunday,Weekend 1,Progressive House
6686,Mainstage,Mainstage,David Guetta vs Afrojack vs Nicky Romero,20:30 - 22:45,28 July,2013,Sunday,Weekend 1,Unknown
6687,Mainstage,Mainstage,Steve Aoki,22:45 - 00:00,28 July,2013,Sunday,Weekend 1,"Electro House, Indie / Underground"
6688,Q-Dance,Spider Stage,ACTI,12:00 - 14:00,28 July,2013,Sunday,Weekend 1,Rap
6689,Q-Dance,Spider Stage,Luna,14:00 - 15:00,28 July,2013,Sunday,Weekend 1,"Synthpop, Trip Hop, Uk Garage"
6690,Q-Dance,Spider Stage,Max Enforcer,15:00 - 16:30,28 July,2013,Sunday,Weekend 1,Hardcore Techno
6691,Q-Dance,Spider Stage,Wasted Penguinz,16:30 - 18:00,28 July,2013,Sunday,Weekend 1,Hard Dance
6692,Q-Dance,Spider Stage,Bass Modulators,18:00 - 19:15,28 July,2013,Sunday,Weekend 1,"Commercial Dance, Electronica"
6693,Q-Dance,Spider Stage,The Prophet,19:15 - 20:30,28 July,2013,Sunday,Weekend 1,Hardcore Techno
6694,Q-Dance,Spider Stage,Noisecontrollers,20:30 - 21:45,28 July,2013,Sunday,Weekend 1,Hardcore Techno
6695,Q-Dance,Spider Stage,Alpha¬≤,21:45 - 23:00,28 July,2013,Sunday,Weekend 1,Unknown
6696,Q-Dance,Spider Stage,Endymion vs Evil Activities,23:00 - 00:00,28 July,2013,Sunday,Weekend 1,Unknown
6697,Coincidence,The Rave Cave,Antony Nardella,12:00 - 13:30,28 July,2013,Sunday,Weekend 1,Unknown
6698,Coincidence,The Rave Cave,Umlaut,13:30 - 15:00,28 July,2013,Sunday,Weekend 1,Unknown
6699,Coincidence,The Rave Cave,Tom Dazing,15:00 - 16:30,28 July,2013,Sunday,Weekend 1,Commercial Dance
6700,Smash The House vs. The Dirty Dutch,Garden of Madness,Regi,20:00 - 21:00,28 July,2013,Sunday,Weekend 1,"Trance, Big Room House"
